2016-11-10,"SAUDI RIYAL",27.1159,27.08783249,27.1440507
2016-11-10,"CHINESE YUAN",14.9998,14.9781565,15.02137162
2016-11-10,"AUSTRALIAN $",78.0942,78.00720033,78.18112
2016-11-11,"US DOLLAR",101.7028,101.6072222,101.7983333
2016-11-11,"STG POUND",126.3708,126.2355556,126.5061111
2016-11-11,EURO,110.8333,110.7244444,110.9422222
2016-11-11,"SA RAND",7.3676,7.359375817,7.375889094
2016-11-11,"KES / USHS",34.5812,34.49958251,34.66289032
2016-11-11,"KES / TSHS",21.4449,21.37559554,21.5142187
2016-11-11,"KES / RWF",7.9659,7.924000065,8.007796909
2016-11-11,"KES / BIF",16.5008,16.38700699,16.61466541
2016-11-11,"AE DIRHAM",27.6885,27.6587604,27.71832852
2016-11-11,"CAN $",75.5004,75.41543993,75.58533809
2016-11-11,"S FRANC",102.9902,102.8829711,103.0973601
2016-11-11,"JPY (100)",95.3389,95.23593797,95.44190262
2016-11-11,"SW KRONER",11.2117,11.19873276,11.22474483
2016-11-11,"NOR KRONER",12.2120,12.19921026,12.22479745
2016-11-11,"DAN KRONER",14.8932,14.87704211,14.90939004
2016-11-11,"IND RUPEE",1.5242,1.522536315,1.52585731
2016-11-11,"HONGKONG DOLLAR",13.1148,13.10249423,13.12713846
2016-11-11,"SINGAPORE DOLLAR",72.2475,72.16934599,72.32563647
2016-11-11,"SAUDI RIYAL",27.1171,27.09092471,27.14332693
2016-11-11,"CHINESE YUAN",14.9575,14.9424583,14.97254498
2016-11-11,"AUSTRALIAN $",77.5738,77.47550694,77.67212833
2016-11-14,"US DOLLAR",101.7417,101.6416667,101.8416667
2016-11-14,"STG POUND",128.3986,128.2516667,128.5455556
2016-11-14,EURO,110.7731,110.6561111,110.89
2016-11-14,"SA RAND",7.0826,7.073184876,7.092038069
2016-11-14,"KES / USHS",34.7744,34.69110547,34.85775191
2016-11-14,"KES / TSHS",21.4465,21.37631945,21.51676642
2016-11-14,"KES / RWF",7.9636,7.92141396,8.005870296
2016-11-14,"KES / BIF",16.4966,16.38209639,16.61110109
2016-11-14,"AE DIRHAM",27.6999,27.66964302,27.73012761
2016-11-14,"CAN $",75.2639,75.17874753,75.34896912
2016-11-14,"S FRANC",103.2648,103.1476219,103.3820594
2016-11-14,"JPY (100)",95.5725,95.46507623,95.67988225
2016-11-14,"SW KRONER",11.2342,11.22132798,11.24713323
2016-11-14,"NOR KRONER",12.1345,12.11592026,12.15308854
2016-11-14,"DAN KRONER",14.8763,14.86054457,14.8919629
2016-11-14,"IND RUPEE",1.5078,1.506079141,1.509492225
2016-11-14,"HONGKONG DOLLAR",13.1149,13.10203626,13.12781709
2016-11-14,"SINGAPORE DOLLAR",72.0831,71.99948053,72.16671391
2016-11-14,"SAUDI RIYAL",27.1275,27.09938589,27.15560533
2016-11-14,"CHINESE YUAN",14.9400,14.91878272,14.96131433
2016-11-14,"AUSTRALIAN $",77.0388,76.95290583,77.12469417
2016-11-15,"US DOLLAR",101.7667,101.6694444,101.8638889
2016-11-15,"STG POUND",127.5333,127.3933333,127.6733333
2016-11-15,EURO,109.5828,109.4638889,109.7016667
2016-11-15,"SA RAND",7.0815,7.071033741,7.09195581
2016-11-15,"KES / USHS",34.9821,34.89951188,35.06461572
2016-11-15,"KES / TSHS",21.4314,21.36183906,21.50105188
2016-11-15,"KES / RWF",8.1663,8.123978075,8.208562608
2016-11-15,"KES / BIF",16.4595,16.34553735,16.57351438
2016-11-15,"AE DIRHAM",27.7067,27.67720489,27.73617843
2016-11-15,"CAN $",75.0935,75.01065696,75.17630176
2016-11-15,"S FRANC",102.0166,101.9038232,102.1294254
2016-11-15,"JPY (100)",94.3376,94.24308903,94.43208389
2016-11-15,"SW KRONER",11.1696,11.15530442,11.18387906
2016-11-15,"NOR KRONER",11.9977,11.98409237,12.01125955
2016-11-15,"DAN KRONER",14.7207,14.70614234,14.73533378
